batch,DSB2_loci,time_point,replicate,alignment_name,cis_trans,DSB,combo,repeat,allele,count
6,chr4,180,1,CIS_DSB1_FULL_CHRXV_L18_1PERCENT_CONTROL,CIS,DSB1,A_to_B,INTACT,CHRXV_L18_1PERCENT_CONTROL,3927
6,chr4,180,1,CIS_DSB1_FULL_DSB2_COMMON,CIS,DSB1,A_to_B,INTACT,COMMON,54
6,chr4,180,1,CIS_DSB1_FULL_DSB2_NO_CUT,CIS,DSB1,A_to_B,INTACT,NO_CUT,12
6,chr4,180,1,CIS_DSB1_FULL_NO_CUT,CIS,DSB1,A_to_B,INTACT,NO_CUT,22085
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIII_L02,CIS,DSB1,A_to_B,SSA,CHRIII_L02,16081
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIII_L03,CIS,DSB1,A_to_B,SSA,CHRIII_L03,38422
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIII_L04,CIS,DSB1,A_to_B,SSA,CHRIII_L04,162267
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L01,CIS,DSB1,A_to_B,SSA,CHRIV_L01,40327
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L03,CIS,DSB1,A_to_B,SSA,CHRIV_L03,10209
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L06_2,CIS,DSB1,A_to_B,SSA,CHRIV_L06_2,48033
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L10_2,CIS,DSB1,A_to_B,SSA,CHRIV_L10_2,37406
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L12_2,CIS,DSB1,A_to_B,SSA,CHRIV_L12_2,54081
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L13,CIS,DSB1,A_to_B,SSA,CHRIV_L13,28193
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRIV_L15_2,CIS,DSB1,A_to_B,SSA,CHRIV_L15_2,57327
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRVII_990K,CIS,DSB1,A_to_B,SSA,CHRVII_990K,58542
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRVII_L03,CIS,DSB1,A_to_B,SSA,CHRVII_L03,23343
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRVII_L06,CIS,DSB1,A_to_B,SSA,CHRVII_L06,36659
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRVII_L09,CIS,DSB1,A_to_B,SSA,CHRVII_L09,17125
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXII_L01,CIS,DSB1,A_to_B,SSA,CHRXII_L01,33842
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXII_L05,CIS,DSB1,A_to_B,SSA,CHRXII_L05,104898
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXII_L07,CIS,DSB1,A_to_B,SSA,CHRXII_L07,35130
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXII_L12,CIS,DSB1,A_to_B,SSA,CHRXII_L12,17410
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXV_L01,CIS,DSB1,A_to_B,SSA,CHRXV_L01,57509
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXV_L04,CIS,DSB1,A_to_B,SSA,CHRXV_L04,31
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXV_L15,CIS,DSB1,A_to_B,SSA,CHRXV_L15,13568
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXV_L17_2,CIS,DSB1,A_to_B,SSA,CHRXV_L17_2,52188
6,chr4,180,1,CIS_DSB1_NO_REPEAT_CHRXV_L18_1PERCENT_CONTROL,CIS,DSB1,A_to_B,SSA,CHRXV_L18_1PERCENT_CONTROL,11342
6,chr4,180,1,CIS_DSB1_NO_REPEAT_DSB2_COMMON,CIS,DSB1,A_to_B,SSA,COMMON,100
6,chr4,180,1,CIS_DSB1_NO_REPEAT_DSB2_NO_CUT,CIS,DSB1,A_to_B,SSA,NO_CUT,26
6,chr4,180,1,CIS_DSB1_NO_REPEAT_NO_CUT,CIS,DSB1,A_to_B,SSA,NO_CUT,91150
6,chr4,180,1,CIS_DSB2_FULL_COMMON,CIS,DSB2,C_to_D,INTACT,COMMON,563623
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIII_L02,CIS,DSB2,C_to_D,INTACT,CHRIII_L02,52
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIII_L03,CIS,DSB2,C_to_D,INTACT,CHRIII_L03,14
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIII_L04,CIS,DSB2,C_to_D,INTACT,CHRIII_L04,66
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L01,CIS,DSB2,C_to_D,INTACT,CHRIV_L01,16
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L03,CIS,DSB2,C_to_D,INTACT,CHRIV_L03,77
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L06_2,CIS,DSB2,C_to_D,INTACT,CHRIV_L06_2,7
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L10_2,CIS,DSB2,C_to_D,INTACT,CHRIV_L10_2,26
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L12_2,CIS,DSB2,C_to_D,INTACT,CHRIV_L12_2,21
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L13,CIS,DSB2,C_to_D,INTACT,CHRIV_L13,17
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRIV_L15_2,CIS,DSB2,C_to_D,INTACT,CHRIV_L15_2,56
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRVII_990K,CIS,DSB2,C_to_D,INTACT,CHRVII_990K,13
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRVII_L03,CIS,DSB2,C_to_D,INTACT,CHRVII_L03,143
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRVII_L06,CIS,DSB2,C_to_D,INTACT,CHRVII_L06,5
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRVII_L09,CIS,DSB2,C_to_D,INTACT,CHRVII_L09,33
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXII_L01,CIS,DSB2,C_to_D,INTACT,CHRXII_L01,195
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXII_L05,CIS,DSB2,C_to_D,INTACT,CHRXII_L05,8
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXII_L07,CIS,DSB2,C_to_D,INTACT,CHRXII_L07,22
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXII_L12,CIS,DSB2,C_to_D,INTACT,CHRXII_L12,27
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXV_L01,CIS,DSB2,C_to_D,INTACT,CHRXV_L01,10
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXV_L04,CIS,DSB2,C_to_D,INTACT,CHRXV_L04,16
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXV_L15,CIS,DSB2,C_to_D,INTACT,CHRXV_L15,20
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXV_L17_2,CIS,DSB2,C_to_D,INTACT,CHRXV_L17_2,5
6,chr4,180,1,CIS_DSB2_FULL_DSB1_CHRXV_L18_1PERCENT_CONTROL,CIS,DSB2,C_to_D,INTACT,CHRXV_L18_1PERCENT_CONTROL,8
6,chr4,180,1,CIS_DSB2_FULL_DSB1_NO_CUT,CIS,DSB2,C_to_D,INTACT,NO_CUT,30
6,chr4,180,1,CIS_DSB2_FULL_NO_CUT,CIS,DSB2,C_to_D,INTACT,NO_CUT,11278
6,chr4,180,1,CIS_DSB2_NO_REPEAT_COMMON,CIS,DSB2,C_to_D,SSA,COMMON,1117160
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIII_L02,CIS,DSB2,C_to_D,SSA,CHRIII_L02,137
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIII_L03,CIS,DSB2,C_to_D,SSA,CHRIII_L03,34
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIII_L04,CIS,DSB2,C_to_D,SSA,CHRIII_L04,176
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L01,CIS,DSB2,C_to_D,SSA,CHRIV_L01,62
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L03,CIS,DSB2,C_to_D,SSA,CHRIV_L03,211
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L06_2,CIS,DSB2,C_to_D,SSA,CHRIV_L06_2,14
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L10_2,CIS,DSB2,C_to_D,SSA,CHRIV_L10_2,65
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L12_2,CIS,DSB2,C_to_D,SSA,CHRIV_L12_2,85
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L13,CIS,DSB2,C_to_D,SSA,CHRIV_L13,53
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRIV_L15_2,CIS,DSB2,C_to_D,SSA,CHRIV_L15_2,128
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRVII_990K,CIS,DSB2,C_to_D,SSA,CHRVII_990K,20
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRVII_L03,CIS,DSB2,C_to_D,SSA,CHRVII_L03,417
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRVII_L06,CIS,DSB2,C_to_D,SSA,CHRVII_L06,10
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRVII_L09,CIS,DSB2,C_to_D,SSA,CHRVII_L09,106
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXII_L01,CIS,DSB2,C_to_D,SSA,CHRXII_L01,521
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXII_L05,CIS,DSB2,C_to_D,SSA,CHRXII_L05,23
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXII_L07,CIS,DSB2,C_to_D,SSA,CHRXII_L07,63
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXII_L12,CIS,DSB2,C_to_D,SSA,CHRXII_L12,58
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXV_L01,CIS,DSB2,C_to_D,SSA,CHRXV_L01,24
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXV_L04,CIS,DSB2,C_to_D,SSA,CHRXV_L04,51
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXV_L15,CIS,DSB2,C_to_D,SSA,CHRXV_L15,107
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXV_L17_2,CIS,DSB2,C_to_D,SSA,CHRXV_L17_2,14
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_CHRXV_L18_1PERCENT_CONTROL,CIS,DSB2,C_to_D,SSA,CHRXV_L18_1PERCENT_CONTROL,18
6,chr4,180,1,CIS_DSB2_NO_REPEAT_DSB1_NO_CUT,CIS,DSB2,C_to_D,SSA,NO_CUT,82
6,chr4,180,1,CIS_DSB2_NO_REPEAT_NO_CUT,CIS,DSB2,C_to_D,SSA,NO_CUT,63958
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIII_L02,TRANS,TRANS,A_to_D,INTACT,CHRIII_L02,544
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIII_L03,TRANS,TRANS,A_to_D,INTACT,CHRIII_L03,1829
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIII_L04,TRANS,TRANS,A_to_D,INTACT,CHRIII_L04,3452
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L01,TRANS,TRANS,A_to_D,INTACT,CHRIV_L01,816
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L03,TRANS,TRANS,A_to_D,INTACT,CHRIV_L03,795
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L06_2,TRANS,TRANS,A_to_D,INTACT,CHRIV_L06_2,1170
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L10_2,TRANS,TRANS,A_to_D,INTACT,CHRIV_L10_2,2756
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L12_2,TRANS,TRANS,A_to_D,INTACT,CHRIV_L12_2,1030
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L13,TRANS,TRANS,A_to_D,INTACT,CHRIV_L13,787
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRIV_L15_2,TRANS,TRANS,A_to_D,INTACT,CHRIV_L15_2,970
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRVII_990K,TRANS,TRANS,A_to_D,INTACT,CHRVII_990K,859
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRVII_L03,TRANS,TRANS,A_to_D,INTACT,CHRVII_L03,1002
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRVII_L06,TRANS,TRANS,A_to_D,INTACT,CHRVII_L06,1103
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRVII_L09,TRANS,TRANS,A_to_D,INTACT,CHRVII_L09,482
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXII_L01,TRANS,TRANS,A_to_D,INTACT,CHRXII_L01,888
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXII_L05,TRANS,TRANS,A_to_D,INTACT,CHRXII_L05,2517
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXII_L07,TRANS,TRANS,A_to_D,INTACT,CHRXII_L07,1744
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXII_L12,TRANS,TRANS,A_to_D,INTACT,CHRXII_L12,513
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXV_L01,TRANS,TRANS,A_to_D,INTACT,CHRXV_L01,2509
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXV_L15,TRANS,TRANS,A_to_D,INTACT,CHRXV_L15,651
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXV_L17_2,TRANS,TRANS,A_to_D,INTACT,CHRXV_L17_2,1125
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_CHRXV_L18_1PERCENT_CONTROL,TRANS,TRANS,A_to_D,INTACT,CHRXV_L18_1PERCENT_CONTROL,26
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB1_NO_CUT,TRANS,TRANS,A_to_D,INTACT,NO_CUT,284
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB2_COMMON,TRANS,TRANS,A_to_D,INTACT,COMMON,7
6,chr4,180,1,TRANS_DSB1A_DSB2D_FULL_DSB2_NO_CUT,TRANS,TRANS,A_to_D,INTACT,NO_CUT,1
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIII_L02,TRANS,TRANS,A_to_D,SSA,CHRIII_L02,2549
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIII_L03,TRANS,TRANS,A_to_D,SSA,CHRIII_L03,7997
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIII_L04,TRANS,TRANS,A_to_D,SSA,CHRIII_L04,14606
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L01,TRANS,TRANS,A_to_D,SSA,CHRIV_L01,3885
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L03,TRANS,TRANS,A_to_D,SSA,CHRIV_L03,4019
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L06_2,TRANS,TRANS,A_to_D,SSA,CHRIV_L06_2,5980
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L10_2,TRANS,TRANS,A_to_D,SSA,CHRIV_L10_2,15870
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L12_2,TRANS,TRANS,A_to_D,SSA,CHRIV_L12_2,4962
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L13,TRANS,TRANS,A_to_D,SSA,CHRIV_L13,3888
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRIV_L15_2,TRANS,TRANS,A_to_D,SSA,CHRIV_L15_2,4255
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRVII_990K,TRANS,TRANS,A_to_D,SSA,CHRVII_990K,4048
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRVII_L03,TRANS,TRANS,A_to_D,SSA,CHRVII_L03,4951
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRVII_L06,TRANS,TRANS,A_to_D,SSA,CHRVII_L06,5126
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRVII_L09,TRANS,TRANS,A_to_D,SSA,CHRVII_L09,2331
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXII_L01,TRANS,TRANS,A_to_D,SSA,CHRXII_L01,3995
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXII_L05,TRANS,TRANS,A_to_D,SSA,CHRXII_L05,13382
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXII_L07,TRANS,TRANS,A_to_D,SSA,CHRXII_L07,9125
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXII_L12,TRANS,TRANS,A_to_D,SSA,CHRXII_L12,2378
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXV_L01,TRANS,TRANS,A_to_D,SSA,CHRXV_L01,12888
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXV_L04,TRANS,TRANS,A_to_D,SSA,CHRXV_L04,7
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXV_L15,TRANS,TRANS,A_to_D,SSA,CHRXV_L15,3142
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXV_L17_2,TRANS,TRANS,A_to_D,SSA,CHRXV_L17_2,5011
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_CHRXV_L18_1PERCENT_CONTROL,TRANS,TRANS,A_to_D,SSA,CHRXV_L18_1PERCENT_CONTROL,51
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB1_NO_CUT,TRANS,TRANS,A_to_D,SSA,NO_CUT,648
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB2_COMMON,TRANS,TRANS,A_to_D,SSA,COMMON,17
6,chr4,180,1,TRANS_DSB1A_DSB2D_NO_REPEAT_DSB2_NO_CUT,TRANS,TRANS,A_to_D,SSA,NO_CUT,3
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRIII_L02,TRANS,TRANS,C_to_B,INTACT,CHRIII_L02,2
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRIV_L15_2,TRANS,TRANS,C_to_B,INTACT,CHRIV_L15_2,5
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRVII_L03,TRANS,TRANS,C_to_B,INTACT,CHRVII_L03,3
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRVII_L09,TRANS,TRANS,C_to_B,INTACT,CHRVII_L09,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRXII_L01,TRANS,TRANS,C_to_B,INTACT,CHRXII_L01,2
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRXII_L07,TRANS,TRANS,C_to_B,INTACT,CHRXII_L07,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRXV_L15,TRANS,TRANS,C_to_B,INTACT,CHRXV_L15,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_CHRXV_L18_1PERCENT_CONTROL,TRANS,TRANS,C_to_B,INTACT,CHRXV_L18_1PERCENT_CONTROL,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB1_NO_CUT,TRANS,TRANS,C_to_B,INTACT,NO_CUT,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB2_COMMON,TRANS,TRANS,C_to_B,INTACT,COMMON,14469
6,chr4,180,1,TRANS_DSB2C_DSB1B_FULL_DSB2_NO_CUT,TRANS,TRANS,C_to_B,INTACT,NO_CUT,80
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIII_L02,TRANS,TRANS,C_to_B,SSA,CHRIII_L02,5
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIII_L04,TRANS,TRANS,C_to_B,SSA,CHRIII_L04,5
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L01,TRANS,TRANS,C_to_B,SSA,CHRIV_L01,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L03,TRANS,TRANS,C_to_B,SSA,CHRIV_L03,6
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L06_2,TRANS,TRANS,C_to_B,SSA,CHRIV_L06_2,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L10_2,TRANS,TRANS,C_to_B,SSA,CHRIV_L10_2,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L12_2,TRANS,TRANS,C_to_B,SSA,CHRIV_L12_2,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L13,TRANS,TRANS,C_to_B,SSA,CHRIV_L13,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRIV_L15_2,TRANS,TRANS,C_to_B,SSA,CHRIV_L15_2,8
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRVII_L03,TRANS,TRANS,C_to_B,SSA,CHRVII_L03,6
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRVII_L09,TRANS,TRANS,C_to_B,SSA,CHRVII_L09,2
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRXII_L01,TRANS,TRANS,C_to_B,SSA,CHRXII_L01,13
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRXII_L07,TRANS,TRANS,C_to_B,SSA,CHRXII_L07,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRXII_L12,TRANS,TRANS,C_to_B,SSA,CHRXII_L12,2
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_CHRXV_L15,TRANS,TRANS,C_to_B,SSA,CHRXV_L15,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB1_NO_CUT,TRANS,TRANS,C_to_B,SSA,NO_CUT,1
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB2_COMMON,TRANS,TRANS,C_to_B,SSA,COMMON,52528
6,chr4,180,1,TRANS_DSB2C_DSB1B_NO_REPEAT_DSB2_NO_CUT,TRANS,TRANS,C_to_B,SSA,NO_CUT,129
